cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABalpaap:72,ABalpaap,72,7142,-17858,-152,-147,7142,32.0,538,330,46,378165
ABalpaap:73,ABalpaap,73,7081,-17919,-242,-238,7081,32.0,540,328,46,385112
ABalpaap:74,ABalpaap,74,7172,-17828,-182,-182,7172,33.0,550,320,42,316318
ABalpaap:75,ABalpaap,75,7230,-17770,-162,-153,7230,33.0,552,324,46,413571
ABalpaap:76,ABalpaap,76,7413,-17587,-44,-36,7413,36.0,554,324,46,508364
ABalpaap:77,ABalpaap,77,7440,-17560,11,20,7440,38.0,556,330,46,479709
ABalpaap:78,ABalpaap,78,7434,-17566,61,65,7434,35.0,556,332,42,379861
ABalpaap:79,ABalpaap,79,7297,-17703,-131,-139,7297,33.0,562,320,42,343279
ABalpaap:80,ABalpaap,80,7507,-17493,47,51,7507,32.0,564,304,46,461758
ABalpap:46,ABalpap,46,6737,-18263,-169,-169,6737,31.0,552,370,46,426688
ABalpap:47,ABalpap,47,6826,-18174,-79,-79,6826,32.0,550,380,46,480235
ABalpap:48,ABalpap,48,6835,-18165,-13,-13,6835,32.0,548,384,50,586298
ABalpap:49,ABalpap,49,7010,-17990,137,137,7010,34.0,548,396,50,739141
ABalpap:50,ABalpap,50,6978,-18022,12,12,6978,35.0,556,394,54,945786
ABalpap:51,ABalpap,51,7142,-17858,165,165,7142,35.0,556,392,54,1051549
ABalpap:52,ABalpap,52,7023,-17977,-101,-101,7023,38.0,562,380,50,954057
ABalpap:53,ABalpap,53,7016,-17984,-6,-6,7016,35.0,560,386,54,1025585
ABalpap:54,ABalpap,54,7172,-17828,93,93,7172,38.0,564,386,54,1075983
ABalpap:55,ABalpap,55,7214,-17786,53,53,7214,36.0,572,384,54,1062185
ABalpap:56,ABalpap,56,7194,-17806,65,65,7194,34.0,570,394,54,970614
ABalpap:57,ABalpap,57,7182,-17818,-45,-46,7182,33.0,576,386,54,991423
ABalpap:58,ABalpap,58,7124,-17876,-106,-99,7124,32.0,568,378,54,985033
ABalpap:59,ABalpap,59,7230,-17770,-102,-85,7230,31.0,572,372,54,1027607
ABalpap:60,ABalpap,60,7266,-17734,-38,-5,7266,32.0,562,374,58,1223777
ABalpap:61,ABalpap,61,7321,-17679,53,64,7321,29.0,564,376,54,708155
ABalpap:62,ABalpap,62,7171,-17829,-50,-47,7171,27.0,574,368,54,715915
ABalpap:63,ABalpap,63,7272,-17728,45,47,7272,28.0,564,370,54,685681
ABalpap:64,ABalpap,64,7047,-17953,-150,-141,7047,25.0,562,368,54,684995
ABalpap:65,ABalpap,65,7064,-17936,-60,-61,7064,24.0,564,358,54,615515
ABalpap:66,ABalpap,66,7029,-17971,-120,-120,7029,27.0,552,368,46,433324
ABalpapa:67,ABalpapa,67,7243,-17757,-90,-90,7243,31.0,572,372,38,317263
ABalpapa:68,ABalpapa,68,7197,-17803,-67,-67,7197,31.0,572,384,42,332591
ABalpapa:69,ABalpapa,69,7277,-17723,105,105,7277,28.0,590,372,42,284144
ABalpapa:70,ABalpapa,70,7254,-17746,73,73,7254,27.0,592,376,46,362251
ABalpapa:71,ABalpapa,71,7407,-17593,166,169,7407,31.0,590,378,46,411984
ABalpapa:72,ABalpapa,72,7196,-17804,-35,-29,7196,28.0,596,358,46,421309
ABalpapa:73,ABalpapa,73,7251,-17749,18,18,7251,25.0,592,354,46,380810
ABalpapa:74,ABalpapa,74,7193,-17807,-59,-59,7193,23.0,596,338,46,342711
ABalpapa:75,ABalpapa,75,7085,-17915,-98,-98,7085,22.0,590,344,46,314204
ABalpapa:76,ABalpapa,76,7460,-17540,176,175,7460,21.0,586,354,46,313344
ABalpapa:77,ABalpapa,77,7340,-17660,138,137,7340,20.0,582,360,46,307606
ABalpapa:78,ABalpapa,78,7138,-17862,-85,-85,7138,18.0,590,354,46,303695
ABalpapa:79,ABalpapa,79,7290,-17710,13,12,7290,21.0,592,340,42,250767
ABalpapa:80,ABalpapa,80,7192,-17808,-95,-97,7192,22.0,598,324,42,289144
ABalpapp:67,ABalpapp,67,6822,-18178,-241,-241,6822,21.0,524,376,38,164750
ABalpapp:68,ABalpapp,68,6990,-18010,-72,-72,6990,20.0,522,400,42,170842
ABalpapp:69,ABalpapp,69,7126,-17874,0,0,7126,23.0,522,402,46,185796
ABalpapp:70,ABalpapp,70,7193,-17807,122,122,7193,19.0,520,400,46,184776
ABalpapp:71,ABalpapp,71,7071,-17929,-127,-127,7071,20.0,522,402,46,215369
ABalpapp:72,ABalpapp,72,7208,-17792,28,28,7208,20.0,530,394,46,223714
ABalpapp:73,ABalpapp,73,7231,-17769,79,79,7231,16.0,522,386,46,211373
ABalpapp:74,ABalpapp,74,7181,-17819,61,63,7181,16.0,532,384,50,262259
ABalpapp:75,ABalpapp,75,7056,-17944,-109,-109,7056,17.0,522,392,50,257734
ABalpapp:76,ABalpapp,76,7180,-17820,-60,-60,7180,17.0,512,378,46,203681
ABalpapp:77,ABalpapp,77,7231,-17769,73,71,7231,19.0,506,378,50,279198
ABalpapp:78,ABalpapp,78,7087,-17913,-62,-62,7087,16.0,508,366,50,248796
ABalpapp:79,ABalpapp,79,7269,-17731,68,68,7269,16.0,512,360,46,195780
ABalpapp:80,ABalpapp,80,7091,-17909,-116,-117,7091,15.0,530,352,46,212409
ABalpp:28,ABalpp,28,6622,-18378,-88,-88,6622,39.0,488,388,46,571579
ABalpp:29,ABalpp,29,7188,-17812,391,391,7188,40.0,480,394,46,554945
ABalpp:30,ABalpp,30,7582,-17418,760,760,7582,43.0,468,410,54,799203
ABalpp:31,ABalpp,31,7681,-17319,969,970,7681,44.0,452,424,58,1241407
ABalpp:32,ABalpp,32,8083,-16917,1300,1302,8083,45.0,456,430,58,1484258
ABalpp:33,ABalpp,33,8002,-16998,1187,1193,8002,48.0,452,424,58,1803481
ABalpp:34,ABalpp,34,7813,-17187,1041,1043,7813,46.0,456,426,62,2199803
ABalpp:35,ABalpp,35,7855,-17145,1066,1075,7855,47.0,452,428,62,2295248
ABalpp:36,ABalpp,36,7769,-17231,854,852,7769,47.0,466,424,58,1817289
ABalpp:37,ABalpp,37,7822,-17178,860,856,7822,48.0,470,422,58,1741164
ABalpp:38,ABalpp,38,7745,-17255,894,895,7745,43.0,470,430,62,2147224
ABalpp:39,ABalpp,39,7471,-17529,601,605,7471,44.0,470,428,62,2005615
ABalpp:40,ABalpp,40,7505,-17495,709,709,7505,42.0,468,432,62,2055754
ABalpp:41,ABalpp,41,7470,-17530,595,594,7470,44.0,466,430,62,1990278
ABalpp:42,ABalpp,42,7264,-17736,398,405,7264,43.0,464,432,62,1971761
ABalpp:43,ABalpp,43,7231,-17769,328,331,7231,42.0,470,438,62,1924525
ABalpp:44,ABalpp,44,7361,-17639,384,384,7361,41.0,466,434,62,1916761
ABalpp:45,ABalpp,45,6932,-18068,-91,-91,6932,41.0,468,422,54,1252220
ABalppa:46,ABalppa,46,6841,-18159,-311,-313,6841,46.0,482,400,42,658396
ABalppa:47,ABalppa,47,7595,-17405,396,396,7595,46.0,498,404,42,684188
ABalppa:48,ABalppa,48,7791,-17209,699,699,7791,49.0,500,412,46,780528
ABalppa:49,ABalppa,49,7849,-17151,792,789,7849,50.0,502,414,50,1030044
ABalppa:50,ABalppa,50,7697,-17303,545,540,7697,50.0,500,410,54,1310609
ABalppa:51,ABalppa,51,7940,-17060,786,790,7940,50.0,504,404,50,1190054
ABalppa:52,ABalppa,52,7904,-17096,822,829,7904,51.0,508,396,54,1386764
ABalppa:53,ABalppa,53,7902,-17098,768,763,7902,49.0,508,400,50,1251441
ABalppa:54,ABalppa,54,7948,-17052,752,743,7948,50.0,506,410,54,1460908
ABalppa:55,ABalppa,55,7851,-17149,526,529,7851,48.0,520,410,50,1199567
ABalppa:56,ABalppa,56,7994,-17006,672,686,7994,47.0,524,412,50,1196090
ABalppa:57,ABalppa,57,7887,-17113,489,491,7887,45.0,530,406,54,1346497
ABalppa:58,ABalppa,58,7882,-17118,503,510,7882,46.0,526,396,54,1342135
ABalppa:59,ABalppa,59,7952,-17048,511,508,7952,45.0,534,388,54,1431955
ABalppa:60,ABalppa,60,7746,-17254,325,326,7746,45.0,536,388,54,1325666
ABalppa:61,ABalppa,61,7939,-17061,491,486,7939,43.0,532,396,50,799992
ABalppa:62,ABalppa,62,7942,-17058,621,622,7942,43.0,546,382,54,1033025
ABalppa:63,ABalppa,63,7789,-17211,464,464,7789,45.0,558,384,54,1032911
ABalppa:64,ABalppa,64,7475,-17525,161,159,7475,42.0,568,384,50,855975
ABalppa:65,ABalppa,65,7657,-17343,276,276,7657,42.0,562,388,50,818912
ABalppa:66,ABalppa,66,7574,-17426,276,276,7574,43.0,554,386,50,828072
ABalppa:67,ABalppa,67,7314,-17686,-127,-127,7314,43.0,544,380,46,679784
ABalppaa:68,ABalppaa,68,7285,-17715,-82,-109,7285,44.0,562,378,42,495861
ABalppaa:69,ABalppaa,69,7166,-17834,-124,-125,7166,43.0,596,348,42,478119
ABalppaa:70,ABalppaa,70,7457,-17543,84,100,7457,42.0,598,334,46,606269
ABalppaa:71,ABalppaa,71,7462,-17538,122,120,7462,42.0,600,322,42,506845
ABalppaa:72,ABalppaa,72,7665,-17335,268,284,7665,41.0,602,308,46,604665
ABalppaa:73,ABalppaa,73,7895,-17105,580,591,7895,41.0,598,316,42,508822
ABalppaa:74,ABalppaa,74,7594,-17406,153,146,7594,40.0,600,316,42,511837
ABalppaa:75,ABalppaa,75,7594,-17406,153,146,7594,37.5,597,337,42,511837
ABalppaa:76,ABalppaa,76,7740,-17260,307,279,7740,35.0,594,358,42,491103
ABalppaa:77,ABalppaa,77,7584,-17416,338,337,7584,34.0,598,364,42,459452
ABalppaa:78,ABalppaa,78,7449,-17551,136,131,7449,34.0,596,374,42,454875
ABalppaa:79,ABalppaa,79,7602,-17398,171,200,7602,35.0,594,362,42,503749
ABalppaa:80,ABalppaa,80,7667,-17333,222,209,7667,36.0,592,354,42,525192
ABalppap:68,ABalppap,68,7177,-17823,-281,-291,7177,44.0,526,384,38,414663
ABalppap:69,ABalppap,69,7423,-17577,13,12,7423,45.0,534,380,38,404111
ABalppap:70,ABalppap,70,7699,-17301,247,241,7699,43.0,542,386,46,541674
ABalppap:71,ABalppap,71,7812,-17188,299,302,7812,46.0,540,388,46,465632
ABalppap:72,ABalppap,72,7743,-17257,308,316,7743,43.0,542,378,46,530478
ABalppap:73,ABalppap,73,7768,-17232,427,422,7768,44.0,546,384,42,400608
ABalppap:74,ABalppap,74,7594,-17406,144,156,7594,37.0,558,388,46,499794
ABalppap:75,ABalppap,75,7659,-17341,269,270,7659,35.0,546,400,46,505221
ABalppap:76,ABalppap,76,7331,-17669,-83,-68,7331,30.0,540,398,46,415407
ABalppap:77,ABalppap,77,7340,-17660,37,37,7340,28.0,538,402,46,405088
ABalppap:78,ABalppap,78,7325,-17675,96,95,7325,25.0,540,404,46,362417
ABalppap:79,ABalppap,79,7425,-17575,68,75,7425,26.0,546,394,46,370928
ABalppap:80,ABalppap,80,7449,-17551,76,80,7449,25.0,556,382,46,382752
ABalppp:46,ABalppp,46,6839,-18161,-121,-121,6839,36.0,460,428,42,515760
ABalppp:47,ABalppp,47,7182,-17818,289,289,7182,34.0,454,444,42,428558
ABalppp:48,ABalppp,48,7434,-17566,435,435,7434,36.0,448,446,50,643195
ABalppp:49,ABalppp,49,7400,-17600,519,517,7400,34.0,442,458,50,677760
ABalppp:50,ABalppp,50,7499,-17501,450,459,7499,36.0,432,458,54,897699
ABalppp:51,ABalppp,51,7472,-17528,403,403,7472,36.0,442,452,54,988938
ABalppp:52,ABalppp,52,7536,-17464,452,452,7536,40.0,452,452,54,1076394
ABalppp:53,ABalppp,53,7330,-17670,218,218,7330,40.0,450,452,50,961195
ABalppp:54,ABalppp,54,7690,-17310,469,469,7690,40.0,452,452,50,978500
ABalppp:55,ABalppp,55,7593,-17407,322,323,7593,39.0,452,450,54,1134472
ABalppp:56,ABalppp,56,7687,-17313,477,484,7687,40.0,454,448,54,1103230
ABalppp:57,ABalppp,57,7916,-17084,556,556,7916,39.0,464,444,50,930138
ABalppp:58,ABalppp,58,7724,-17276,323,333,7724,41.0,456,434,54,1129649
ABalppp:59,ABalppp,59,7550,-17450,176,178,7550,37.0,440,434,54,1084086
ABalppp:60,ABalppp,60,7549,-17451,175,183,7549,39.0,440,424,54,1080429
ABalppp:61,ABalppp,61,7571,-17429,203,198,7571,37.0,442,430,54,739181
ABalppp:62,ABalppp,62,7555,-17445,210,213,7555,36.0,458,422,54,737308
ABalppp:63,ABalppp,63,7438,-17562,113,114,7438,37.0,456,426,54,707350
ABalppp:64,ABalppp,64,7407,-17593,172,178,7407,36.0,468,418,54,764531
ABalppp:65,ABalppp,65,7492,-17508,180,178,7492,38.0,472,408,54,794240
ABalppp:66,ABalppp,66,7183,-17817,-150,-150,7183,36.0,468,406,46,517395
ABalpppa:67,ABalpppa,67,7274,-17726,132,135,7274,34.0,474,396,38,242617
ABalpppa:68,ABalpppa,68,7200,-17800,19,19,7200,33.0,486,384,38,262330
ABalpppa:69,ABalpppa,69,7130,-17870,-66,-66,7130,36.0,490,386,42,305440
ABalpppa:70,ABalpppa,70,7324,-17676,105,111,7324,34.0,500,380,46,372007
ABalpppa:71,ABalpppa,71,7354,-17646,82,90,7354,37.0,502,376,42,306057
ABalpppa:72,ABalpppa,72,7206,-17794,-16,-12,7206,35.0,496,362,42,335848
ABalpppa:73,ABalpppa,73,7363,-17637,78,73,7363,34.0,496,360,42,350329
ABalpppa:74,ABalpppa,74,7367,-17633,38,38,7367,36.0,496,352,42,326351
ABalpppa:75,ABalpppa,75,7355,-17645,72,80,7355,35.0,498,354,46,422934
ABalpppa:76,ABalpppa,76,7506,-17494,187,184,7506,33.0,496,348,46,442553
ABalpppa:77,ABalpppa,77,7370,-17630,90,86,7370,33.0,502,354,46,450754
ABalpppa:78,ABalpppa,78,7358,-17642,41,44,7358,35.0,500,348,42,407617
ABalpppa:79,ABalpppa,79,7317,-17683,-57,-58,7317,36.0,504,342,42,351656
ABalpppa:80,ABalpppa,80,7476,-17524,98,106,7476,35.0,506,340,46,484710
ABalpppp:67,ABalpppp,67,7188,-17812,-11,-22,7188,33.0,438,412,38,225073
ABalpppp:68,ABalpppp,68,6944,-18056,-197,-197,6944,30.0,418,410,42,232314
ABalpppp:69,ABalpppp,69,7129,-17871,20,20,7129,33.0,410,404,42,252192
ABalpppp:70,ABalpppp,70,7368,-17632,165,165,7368,33.0,410,408,46,306712
ABalpppp:71,ABalpppp,71,7253,-17747,40,39,7253,33.0,414,402,46,339807
ABalpppp:72,ABalpppp,72,7215,-17785,8,8,7215,34.0,418,408,46,351754
ABalpppp:73,ABalpppp,73,7695,-17305,322,322,7695,39.0,422,394,46,485295
ABalpppp:74,ABalpppp,74,7542,-17458,218,220,7542,39.0,424,392,46,491634
ABalpppp:75,ABalpppp,75,7448,-17552,42,40,7448,42.0,424,388,46,529631
ABalpppp:76,ABalpppp,76,7649,-17351,143,141,7649,40.0,424,388,46,577747
ABalpppp:77,ABalpppp,77,7336,-17664,-111,-104,7336,40.0,436,388,46,547143
ABalpppp:78,ABalpppp,78,7473,-17527,17,15,7473,39.0,440,386,46,530132
ABalpppp:79,ABalpppp,79,7297,-17703,-19,-17,7297,38.0,452,390,46,493027
ABalpppp:80,ABalpppp,80,7319,-17681,-51,-53,7319,35.0,452,382,46,457696
ABar:5,ABar,5,6967,-18033,-120,-118,6967,24.0,480,258,46,447892
ABar:6,ABar,6,7027,-17973,115,129,7027,21.0,474,232,50,394529
ABar:7,ABar,7,7122,-17878,249,244,7122,24.0,446,228,58,607926
ABar:8,ABar,8,7292,-17708,454,452,7292,22.0,436,204,70,1088171
ABar:9,ABar,9,7345,-17655,583,585,7345,20.0,420,184,78,1892992
ABar:10,ABar,10,7706,-17294,861,856,7706,30.0,398,172,74,2174437
ABar:11,ABar,11,7486,-17514,568,558,7486,30.0,398,184,78,2683037
ABar:12,ABar,12,7513,-17487,640,637,7513,31.0,414,182,78,2808922
ABar:13,ABar,13,7540,-17460,772,767,7540,31.0,408,174,86,4902955
ABar:14,ABar,14,6884,-18116,-23,-25,6884,42.0,394,184,78,2571953
ABara:15,ABara,15,6884,-18116,-23,-25,6884,36.0,404,199,64,2571953
ABara:16,ABara,16,6602,-18398,-136,-136,6602,30.0,414,214,50,653411
ABara:17,ABara,17,6987,-18013,280,280,6987,23.0,418,210,54,494962
ABara:18,ABara,18,6856,-18144,298,297,6856,22.0,430,226,70,865228
ABara:19,ABara,19,6822,-18178,317,317,6822,18.0,440,236,62,664771
ABara:20,ABara,20,6880,-18120,411,411,6880,17.0,454,234,66,861672
ABara:21,ABara,21,6735,-18265,231,231,6735,19.0,462,238,70,1123982
ABara:22,ABara,22,6925,-18075,417,417,6925,20.0,480,230,70,1374083
ABara:23,ABara,23,7054,-17946,521,520,7054,20.0,478,234,66,1223725
ABara:24,ABara,24,6751,-18249,270,270,6751,18.0,470,228,70,1357772
ABara:25,ABara,25,6860,-18140,364,366,6860,20.0,438,216,66,1177142
ABara:26,ABara,26,6617,-18383,160,157,6617,18.0,426,212,74,1538420
ABara:27,ABara,27,6509,-18491,33,33,6509,20.0,428,216,50,529609
ABaraa:28,ABaraa,28,6608,-18392,168,168,6608,20.0,466,222,42,225768
ABaraa:29,ABaraa,29,6693,-18307,195,195,6693,19.0,468,228,46,240677
ABaraa:30,ABaraa,30,6665,-18335,211,211,6665,18.0,476,232,54,392668
ABaraa:31,ABaraa,31,6604,-18396,138,138,6604,18.0,486,234,58,600937
ABaraa:32,ABaraa,32,6755,-18245,285,285,6755,18.0,498,218,58,742605
ABaraa:33,ABaraa,33,6682,-18318,133,133,6682,19.0,496,218,58,750993
ABaraa:34,ABaraa,34,6600,-18400,99,99,6600,19.0,496,216,62,894801
ABaraa:35,ABaraa,35,6803,-18197,292,292,6803,19.0,490,214,58,779883
ABaraa:36,ABaraa,36,6713,-18287,173,173,6713,17.0,480,224,58,732585
ABaraa:37,ABaraa,37,6682,-18318,104,104,6682,22.0,470,230,58,770791
ABaraa:38,ABaraa,38,6654,-18346,93,92,6654,21.0,474,228,62,916603
ABaraa:39,ABaraa,39,6662,-18338,117,117,6662,22.0,484,230,58,765008
ABaraa:40,ABaraa,40,6641,-18359,62,63,6641,19.0,494,220,58,763207
ABaraa:41,ABaraa,41,6733,-18267,134,134,6733,20.0,488,226,58,826897
ABaraa:42,ABaraa,42,6746,-18254,95,95,6746,21.0,490,230,58,834712
ABaraa:43,ABaraa,43,6669,-18331,-28,-28,6669,23.0,488,226,54,622990
ABaraa:44,ABaraa,44,6588,-18412,-57,-57,6588,23.0,486,230,46,552129
ABaraaa:45,ABaraaa,45,6666,-18334,13,13,6666,16.0,496,200,42,266920
ABaraaa:46,ABaraaa,46,6713,-18287,46,46,6713,15.0,506,196,46,287451
ABaraaa:47,ABaraaa,47,6751,-18249,108,108,6751,14.0,532,204,50,450145
ABaraaa:48,ABaraaa,48,6802,-18198,129,129,6802,17.0,526,206,50,456113
ABaraaa:49,ABaraaa,49,6795,-18205,100,100,6795,15.0,540,216,50,488637
ABaraaa:50,ABaraaa,50,6873,-18127,115,115,6873,18.0,534,208,54,609741
ABaraaa:51,ABaraaa,51,6949,-18051,163,163,6949,18.0,524,196,50,552994
ABaraaa:52,ABaraaa,52,6993,-18007,153,153,6993,19.0,522,200,54,683148
ABaraaa:53,ABaraaa,53,7001,-17999,157,157,7001,19.0,526,198,50,608193
ABaraaa:54,ABaraaa,54,7018,-17982,113,113,7018,19.0,530,200,50,552307
ABaraaa:55,ABaraaa,55,7010,-17990,85,85,7010,19.0,520,194,54,676558
ABaraaa:56,ABaraaa,56,6971,-18029,11,11,6971,20.0,520,194,54,677461
ABaraaa:57,ABaraaa,57,7202,-17798,129,129,7202,19.0,514,192,54,670966
ABaraaa:58,ABaraaa,58,7097,-17903,38,38,7097,20.0,508,186,54,703546
ABaraaa:59,ABaraaa,59,7202,-17798,80,80,7202,19.0,502,190,54,656564
ABaraaa:60,ABaraaa,60,7088,-17912,-19,-19,7088,22.0,490,182,50,538089
ABaraaa:61,ABaraaa,61,7134,-17866,19,19,7134,17.0,488,184,54,434110
ABaraaa:62,ABaraaa,62,7122,-17878,139,139,7122,18.0,482,182,54,475847
ABaraaa:63,ABaraaa,63,7189,-17811,149,149,7189,20.0,482,188,54,490516
ABaraaa:64,ABaraaa,64,7031,-17969,-29,-29,7031,20.0,476,190,50,409518
ABaraaa:65,ABaraaa,65,7041,-17959,8,8,7041,23.0,472,186,50,377339
ABaraaa:66,ABaraaa,66,6978,-18022,-131,-133,6978,19.0,474,188,42,291877
ABaraaaa:67,ABaraaaa,67,7037,-17963,28,28,7037,19.0,518,190,38,203559
ABaraaaa:68,ABaraaaa,68,7027,-17973,-6,-10,7027,16.0,532,188,42,230900
ABaraaaa:69,ABaraaaa,69,6991,-18009,-50,-47,6991,19.0,538,190,42,205349
ABaraaaa:70,ABaraaaa,70,7258,-17742,223,222,7258,16.0,554,198,42,220962
ABaraaaa:71,ABaraaaa,71,7148,-17852,44,45,7148,18.0,560,204,42,239685
ABaraaaa:72,ABaraaaa,72,7276,-17724,63,59,7276,19.0,548,206,42,271847
ABaraaaa:73,ABaraaaa,73,7160,-17840,48,43,7160,21.0,542,210,42,275664
ABaraaaa:74,ABaraaaa,74,7124,-17876,-55,-56,7124,20.0,540,198,42,295324
ABaraaaa:75,ABaraaaa,75,7216,-17784,28,31,7216,23.0,550,200,42,325363
ABaraaaa:76,ABaraaaa,76,7286,-17714,-81,-77,7286,24.0,558,206,42,338672
ABaraaaa:77,ABaraaaa,77,7429,-17571,198,194,7429,25.0,566,208,46,407877
ABaraaaa:78,ABaraaaa,78,7331,-17669,95,98,7331,24.0,572,212,42,370082
ABaraaaa:79,ABaraaaa,79,7320,-17680,30,23,7320,23.0,564,212,46,421014
ABaraaaa:80,ABaraaaa,80,7312,-17688,29,36,7312,24.0,566,208,42,375240
ABaraaap:67,ABaraaap,67,6892,-18108,-40,-32,6892,22.0,456,186,38,179508
ABaraaap:68,ABaraaap,68,7059,-17941,76,80,7059,19.0,464,194,42,168556
ABaraaap:69,ABaraaap,69,6954,-18046,-109,-104,6954,20.0,462,202,42,164985
ABaraaap:70,ABaraaap,70,7180,-17820,72,77,7180,21.0,466,196,46,216140
ABaraaap:71,ABaraaap,71,7185,-17815,19,2,7185,23.0,474,188,46,254523
ABaraaap:72,ABaraaap,72,7187,-17813,60,56,7187,24.0,472,188,46,264978
ABaraaap:73,ABaraaap,73,7238,-17762,65,73,7238,26.0,470,182,42,243904
ABaraaap:74,ABaraaap,74,7163,-17837,25,28,7163,25.0,466,186,46,313853
ABaraaap:75,ABaraaap,75,7262,-17738,27,25,7262,28.0,474,184,46,368381
ABaraaap:76,ABaraaap,76,7265,-17735,-10,-7,7265,27.0,482,182,46,350114
ABaraaap:77,ABaraaap,77,7366,-17634,119,114,7366,28.0,492,186,46,356863
ABaraaap:78,ABaraaap,78,7243,-17757,-61,-55,7243,28.0,498,188,46,351406
ABaraaap:79,ABaraaap,79,7406,-17594,126,131,7406,28.0,490,180,46,382051
ABaraaap:80,ABaraaap,80,7339,-17661,31,30,7339,26.0,496,186,46,384222
ABaraap:45,ABaraap,45,6515,-18485,-108,-108,6515,15.0,452,272,42,167767
ABaraap:46,ABaraap,46,6485,-18515,-184,-184,6485,16.0,454,268,46,201036
ABaraap:47,ABaraap,47,6685,-18315,39,39,6685,14.0,450,276,50,251631
ABaraap:48,ABaraap,48,6645,-18355,19,19,6645,17.0,442,284,46,228487
ABaraap:49,ABaraap,49,6641,-18359,24,24,6641,15.0,446,290,46,239722
ABaraap:50,ABaraap,50,6712,-18288,-37,-39,6712,17.0,448,290,50,320845
ABaraap:51,ABaraap,51,6703,-18297,22,22,6703,14.0,452,284,50,284734
ABaraap:52,ABaraap,52,6723,-18277,-58,-58,6723,17.0,450,268,50,341391
ABaraap:53,ABaraap,53,6812,-18188,93,93,6812,14.0,452,256,50,343266
ABaraap:54,ABaraap,54,6857,-18143,33,32,6857,16.0,454,258,50,361721
ABaraap:55,ABaraap,55,6967,-18033,134,134,6967,15.0,460,264,50,370443
ABaraap:56,ABaraap,56,6809,-18191,-109,-109,6809,16.0,452,262,54,416169
ABaraap:57,ABaraap,57,6910,-18090,-49,-50,6910,15.0,454,268,54,403735
ABaraap:58,ABaraap,58,7091,-17909,115,121,7091,17.0,454,266,50,385399
ABaraap:59,ABaraap,59,6925,-18075,-57,-57,6925,15.0,452,264,50,360398
ABaraap:60,ABaraap,60,7064,-17936,71,71,7064,18.0,456,260,46,294849
ABaraap:61,ABaraap,61,7029,-17971,-21,-23,7029,16.0,462,260,50,245829
ABaraap:62,ABaraap,62,7042,-17958,56,58,7042,15.0,458,266,50,271288
ABaraap:63,ABaraap,63,6945,-18055,-28,-28,6945,16.0,456,266,54,348798
ABaraap:64,ABaraap,64,6827,-18173,-117,-117,6827,15.0,452,270,50,274701
ABaraap:65,ABaraap,65,6911,-18089,-83,-83,6911,18.0,454,260,46,229034
ABaraapa:66,ABaraapa,66,6895,-18105,-125,-121,6895,15.0,474,256,38,110265
ABaraapa:67,ABaraapa,67,6910,-18090,-63,-63,6910,14.0,492,244,38,117120
ABaraapa:68,ABaraapa,68,7057,-17943,151,148,7057,13.0,508,240,42,145554
ABaraapa:69,ABaraapa,69,7138,-17862,99,103,7138,16.0,506,238,42,143678
ABaraapa:70,ABaraapa,70,6998,-18002,-46,-48,6998,17.0,504,232,38,117317
ABaraapa:71,ABaraapa,71,7191,-17809,107,109,7191,16.0,516,244,42,180387
ABaraapa:72,ABaraapa,72,7026,-17974,-8,1,7026,14.0,506,238,46,200158
ABaraapa:73,ABaraapa,73,7058,-17942,-11,-12,7058,13.0,502,234,46,200397
ABaraapa:74,ABaraapa,74,7131,-17869,40,38,7131,13.0,500,230,46,204034
ABaraapa:75,ABaraapa,75,7147,-17853,20,20,7147,14.0,518,226,46,257649
ABaraapa:76,ABaraapa,76,7318,-17682,97,98,7318,15.0,532,224,46,309949
ABaraapa:77,ABaraapa,77,7281,-17719,82,85,7281,17.0,536,224,46,304485
ABaraapa:78,ABaraapa,78,7276,-17724,69,76,7276,17.0,538,216,46,324612
ABaraapa:79,ABaraapa,79,7283,-17717,58,63,7283,17.0,532,216,46,328283
ABaraapa:80,ABaraapa,80,7221,-17779,-79,-81,7221,17.0,534,216,46,325216
ABaraapp:66,ABaraapp,66,7130,-17870,71,75,7130,18.0,428,280,38,114718
ABaraapp:67,ABaraapp,67,6845,-18155,-82,-83,6845,18.0,420,268,38,90655
ABaraapp:68,ABaraapp,68,6941,-18059,19,16,6941,15.0,424,254,42,107546
ABaraapp:69,ABaraapp,69,6941,-18059,19,16,6941,15.0,429,252,43,107546
ABaraapp:70,ABaraapp,70,6941,-18059,19,16,6941,15.0,434,249,44,107546
ABaraapp:71,ABaraapp,71,7132,-17868,100,102,7132,15.0,440,246,46,148761
ABaraapp:72,ABaraapp,72,7059,-17941,8,8,7059,14.0,436,234,42,109605
ABaraapp:73,ABaraapp,73,7206,-17794,160,160,7206,15.0,432,224,42,134342
ABaraapp:74,ABaraapp,74,6912,-18088,-149,-149,6912,14.0,434,216,42,146551
ABaraapp:75,ABaraapp,75,7023,-17977,-25,-25,7023,15.0,454,200,46,212933
ABaraapp:76,ABaraapp,76,7158,-17842,-26,-19,7158,13.0,472,212,46,201547
ABaraapp:77,ABaraapp,77,7095,-17905,-38,-34,7095,15.0,476,216,46,221590
ABaraapp:78,ABaraapp,78,7018,-17982,-84,-86,7018,13.0,482,222,42,184459
ABaraapp:79,ABaraapp,79,7090,-17910,-122,-125,7090,15.0,470,210,46,229452
